,Date,Open,High,Low,Close,Volume,index,Change,change_ratio,kospi close,kospi change_r
2055,2019-05-10,42600,43450,42450,42900,14579512,20190510,450.0,0.0106,2108.0400390625,0.0028699999999999997
2056,2019-05-13,42500,43200,42350,42650,7635079,20190513,-250.0,-0.00583,2079.010009765625,-0.01377
2057,2019-05-14,41300,43100,41300,42650,11563730,20190514,0.0,0.0,2081.840087890625,0.0013599999999999999
2058,2019-05-15,42700,43050,42550,42550,7670185,20190515,-100.0,-0.00234,2092.780029296875,0.00525
2059,2019-05-16,42350,42400,41350,41550,13687828,20190516,-1000.0,-0.0235,2067.68994140625,-0.01199
2060,2019-05-17,41950,42050,40850,41200,13357951,20190517,-350.0,-0.00842,2055.800048828125,-0.00575
2061,2019-05-20,41650,42100,41550,42000,15752397,20190520,800.0,0.01942,2055.7099609375,-4e-05
2062,2019-05-21,42600,43950,42350,43150,18812133,20190521,1150.0,0.02738,2061.25,0.0026899999999999997
2063,2019-05-22,43700,43800,42400,43500,11033339,20190522,350.0,0.00811,2064.860107421875,0.00175
2064,2019-05-23,43900,44000,43250,43850,12259006,20190523,350.0,0.00805,2059.590087890625,-0.00255
2065,2019-05-24,43800,43800,42400,42700,13966305,20190524,-1150.0,-0.02623,2045.31005859375,-0.0069299999999999995
2066,2019-05-27,42500,43000,42350,42650,8066669,20190527,-50.0,-0.00117,2044.2099609375,-0.00054
2067,2019-05-28,42550,42950,42150,42550,24506881,20190528,-100.0,-0.00234,2048.830078125,0.0022600000000000003
2068,2019-05-29,41850,42100,41300,41800,14930618,20190529,-750.0,-0.01763,2023.3199462890625,-0.01245
2069,2019-05-30,42200,42700,42150,42550,11766018,20190530,750.0,0.01794,2038.800048828125,0.00765
2070,2019-05-31,42600,42800,42150,42500,11365999,20190531,-50.0,-0.00118,2041.739990234375,0.00144
2071,2019-06-03,42950,43900,42500,43800,15466580,20190603,1300.0,0.03059,2067.85009765625,0.012790000000000001
2072,2019-06-04,43400,43700,43000,43450,9913497,20190604,-350.0,-0.00799,2066.969970703125,-0.00043
2073,2019-06-05,44050,44200,43700,43900,12464135,20190605,450.0,0.01036,2069.110107421875,0.0010400000000000001
2074,2019-06-07,43600,44350,43450,44200,11683682,20190607,300.0,0.00683,2072.330078125,0.00156
2075,2019-06-10,44300,44850,44050,44800,8792182,20190610,600.0,0.013569999999999999,2099.489990234375,0.01311
2076,2019-06-11,44800,45000,44550,44850,6664872,20190611,50.0,0.00112,2111.81005859375,0.00587
2077,2019-06-12,44800,45050,44300,44600,8607439,20190612,-250.0,-0.00557,2108.75,-0.00145
2078,2019-06-13,44200,44400,43400,43750,16906541,20190613,-850.0,-0.01906,2103.14990234375,-0.00266
2079,2019-06-14,43750,44150,43300,44000,9322873,20190614,250.0,0.00571,2095.409912109375,-0.0036799999999999997
2080,2019-06-17,43750,44050,43400,43900,11890424,20190617,-100.0,-0.00227,2090.72998046875,-0.00223
2081,2019-06-18,43750,44500,43650,44350,7994928,20190618,450.0,0.01025,2098.7099609375,0.0038200000000000005
2082,2019-06-19,45450,45450,45000,45350,10417690,20190619,1000.0,0.02255,2124.780029296875,0.01242
2083,2019-06-20,44850,45500,44850,45500,7147785,20190620,150.0,0.00331,2131.2900390625,0.0030600000000000002
2084,2019-06-21,45750,45800,45200,45700,9454913,20190621,200.0,0.0044,2125.6201171875,-0.00266
2085,2019-06-24,45200,45800,45200,45500,6085066,20190624,-200.0,-0.004379999999999999,2126.330078125,0.00033
2086,2019-06-25,45200,45800,45200,45600,7076774,20190625,100.0,0.0022,2121.639892578125,-0.00221
2087,2019-06-26,45800,46000,45600,45700,9226097,20190626,100.0,0.0021899999999999997,2121.85009765625,0.0001
2088,2019-06-27,46000,46600,45750,46500,12603534,20190627,800.0,0.017509999999999998,2134.320068359375,0.00588
2089,2019-06-28,47000,47000,46700,47000,12949231,20190628,500.0,0.01075,2130.6201171875,-0.00173
2090,2019-07-01,47350,47400,46250,46600,11383522,20190701,-400.0,-0.00851,2129.739990234375,-0.00041
2091,2019-07-02,46200,46900,45850,46250,8463073,20190702,-350.0,-0.007509999999999999,2122.02001953125,-0.0036200000000000004
2092,2019-07-03,45750,46350,45200,45400,9669368,20190703,-850.0,-0.01838,2096.02001953125,-0.01225
2093,2019-07-04,45250,46200,45250,46000,6365573,20190704,600.0,0.013219999999999999,2108.72998046875,0.00606
2094,2019-07-05,45950,45950,45250,45650,7235395,20190705,-350.0,-0.00761,2110.590087890625,0.00088
2095,2019-07-08,44750,44800,44350,44400,7823843,20190708,-1250.0,-0.02738,2064.169921875,-0.02199
2096,2019-07-09,44850,45450,44700,45100,7646421,20190709,700.0,0.01577,2052.030029296875,-0.00588
2097,2019-07-10,45550,46150,45500,45550,9253930,20190710,450.0,0.00998,2058.780029296875,0.00329
2098,2019-07-11,46350,46550,46150,46200,10989751,20190711,650.0,0.01427,2080.580078125,0.01059
2099,2019-07-12,46350,46400,45800,46300,5245804,20190712,100.0,0.00216,2086.659912109375,0.00292
2100,2019-07-15,45950,46650,45750,46450,4717226,20190715,150.0,0.00324,2082.47998046875,-0.002
2101,2019-07-16,46450,46850,46300,46850,7407824,20190716,400.0,0.00861,2091.8701171875,0.00451
2102,2019-07-17,46150,46350,45950,46050,5216602,20190717,-800.0,-0.01708,2072.919921875,-0.009059999999999999
2103,2019-07-18,46450,46450,45650,46100,5143554,20190718,50.0,0.00109,2066.550048828125,-0.00307
2104,2019-07-19,46650,46950,46600,46800,8819393,20190719,700.0,0.01518,2094.360107421875,0.01346
2105,2019-07-22,46800,47300,46600,47200,9009109,20190722,400.0,0.00855,2093.340087890625,-0.00049
2106,2019-07-23,47350,47550,47050,47300,9061381,20190723,100.0,0.00212,2101.449951171875,0.00387
2107,2019-07-24,47100,47150,46250,46400,8756522,20190724,-900.0,-0.019030000000000002,2082.300048828125,-0.00911
2108,2019-07-25,47150,47200,46600,47200,8408838,20190725,800.0,0.017240000000000002,2074.47998046875,-0.0037600000000000003
2109,2019-07-26,46650,47150,46550,47150,7873886,20190726,-50.0,-0.00106,2066.260009765625,-0.00396
2110,2019-07-29,46800,47050,46000,46100,6856846,20190729,-1050.0,-0.022269999999999998,2029.47998046875,-0.0178
2111,2019-07-30,46300,46850,46300,46550,5551014,20190730,450.0,0.00976,2038.6800537109373,0.004529999999999999
2112,2019-07-31,46200,46600,45000,45350,12872916,20190731,-1200.0,-0.02578,2024.550048828125,-0.0069299999999999995
2113,2019-08-01,44900,45500,44850,45200,7811181,20190801,-150.0,-0.00331,2017.3399658203125,-0.0035600000000000002
2114,2019-08-02,44550,45500,44300,44950,12151374,20190802,-250.0,-0.005529999999999999,1998.1300048828125,-0.00952
2115,2019-08-05,44350,44600,43600,43950,14214086,20190805,-1000.0,-0.02225,1946.97998046875,-0.0256
2116,2019-08-06,42500,43800,42500,43500,15083824,20190806,-450.0,-0.01024,1917.5,-0.01514
2117,2019-08-07,43600,43900,43100,43200,10002533,20190807,-300.0,-0.0069,1909.7099609375,-0.00406
2118,2019-08-08,43250,43500,42650,42650,16926881,20190808,-550.0,-0.01273,1920.6099853515625,0.00571
2119,2019-08-09,43250,43350,43050,43150,9685147,20190809,500.0,0.01172,1937.75,0.00892
2120,2019-08-12,44000,44000,43550,43700,8466169,20190812,550.0,0.01275,1942.2900390625,0.00234
2121,2019-08-13,43500,43500,42950,43000,7276979,20190813,-700.0,-0.01602,1925.8299560546875,-0.00847
2122,2019-08-14,43900,44250,43500,43700,8750135,20190814,700.0,0.016280000000000003,1938.3699951171875,0.006509999999999999
2123,2019-08-16,43800,43900,43300,43900,9528115,20190816,200.0,0.00458,1927.1700439453125,-0.0057799999999999995
2124,2019-08-19,44350,44350,43500,43600,6014218,20190819,-300.0,-0.00683,1939.9000244140625,0.0066099999999999996
2125,2019-08-20,43950,44600,43550,44450,8434205,20190820,850.0,0.0195,1960.25,0.010490000000000001
2126,2019-08-21,44350,44800,44150,44500,6571717,20190821,50.0,0.00112,1964.6500244140625,0.00224
2127,2019-08-22,44500,44700,43850,44050,8061177,20190822,-450.0,-0.01011,1951.010009765625,-0.006940000000000001
2128,2019-08-23,43800,44200,43650,43950,5017381,20190823,-100.0,-0.00227,1948.300048828125,-0.00139
2129,2019-08-26,43050,43800,42950,43600,7954949,20190826,-350.0,-0.00796,1916.31005859375,-0.01642
2130,2019-08-27,43650,44200,43600,44050,16883932,20190827,450.0,0.010320000000000001,1924.5999755859373,0.00433
2131,2019-08-28,44100,44400,43750,44150,5758333,20190828,100.0,0.00227,1941.0899658203125,0.00857
2132,2019-08-29,44200,44200,43050,43400,10768862,20190829,-750.0,-0.01699,1933.4100341796875,-0.00396
2133,2019-08-30,43750,44300,43750,44000,9899073,20190830,600.0,0.013819999999999999,1967.7900390625,0.01778
2134,2019-09-02,44850,44850,43650,43800,7185537,20190902,-200.0,-0.00455,1969.18994140625,0.0007099999999999999
2135,2019-09-03,43550,43650,43100,43250,9774941,20190903,-550.0,-0.01256,1965.68994140625,-0.0017800000000000001
2136,2019-09-04,43250,44100,43150,44100,12441837,20190904,850.0,0.01965,1988.530029296875,0.01162
2137,2019-09-05,44800,46100,44450,45700,18297430,20190905,1600.0,0.03628,2004.75,0.008159999999999999
2138,2019-09-06,46500,46500,45850,46300,9896562,20190906,600.0,0.013130000000000001,2009.1300048828125,0.00218
2139,2019-09-09,46450,47000,46300,46900,9434157,20190909,600.0,0.01296,2019.550048828125,0.00519
2140,2019-09-10,47100,47200,46550,47000,9231792,20190910,100.0,0.00213,2032.0799560546875,0.0062
2141,2019-09-11,47300,47400,46800,47150,16141619,20190911,150.0,0.0031899999999999997,2049.199951171875,0.00842
2142,2019-09-16,47000,47100,46400,47100,15550926,20190916,-50.0,-0.00106,2062.219970703125,0.00635
2143,2019-09-17,47000,47100,46800,46900,7006280,20190917,-200.0,-0.00425,2062.330078125,5e-05
2144,2019-09-18,46900,47700,46800,47700,10413027,20190918,800.0,0.01706,2070.72998046875,0.004070000000000001
2145,2019-09-19,48050,49200,47850,49150,16461413,20190919,1450.0,0.0304,2080.35009765625,0.00465
2146,2019-09-20,49400,49600,49100,49200,15460210,20190920,50.0,0.0010199999999999999,2091.52001953125,0.005370000000000001
2147,2019-09-23,49250,49300,49000,49300,7568553,20190923,100.0,0.00203,2091.699951171875,9e-05
2148,2019-09-24,49050,49650,48850,49500,7871955,20190924,200.0,0.00406,2101.0400390625,0.00447
2149,2019-09-25,49200,49350,48800,48900,9187141,20190925,-600.0,-0.01212,2073.389892578125,-0.01316
2150,2019-09-26,49000,49250,48900,49200,8494756,20190926,300.0,0.00613,2074.52001953125,0.00055
2151,2019-09-27,48000,48700,48000,48400,8048041,20190927,-800.0,-0.01626,2049.929931640625,-0.01185
2152,2019-09-30,48050,49250,47900,49050,9497119,20190930,650.0,0.013430000000000001,2063.050048828125,0.0064
2153,2019-10-01,48900,49100,48650,48850,6206035,20191001,-200.0,-0.004079999999999999,2072.419921875,0.00454
2154,2019-10-02,48350,48400,47600,47600,8382463,20191002,-1250.0,-0.02559,2031.9100341796875,-0.01955
2155,2019-10-04,47400,48650,47350,48000,9331695,20191004,400.0,0.0084,2020.68994140625,-0.005520000000000001
2156,2019-10-07,48350,48700,47650,47750,7047273,20191007,-250.0,-0.00521,2021.72998046875,0.0005099999999999999
2157,2019-10-08,47900,49000,47600,48900,14239367,20191008,1150.0,0.02408,2046.25,0.01213
2158,2019-10-10,48200,49200,48000,48550,18639855,20191010,-350.0,-0.00716,2028.1500244140625,-0.00885
2159,2019-10-11,49000,49450,48800,49150,7783275,20191011,600.0,0.01236,2044.6099853515625,0.00812
2160,2019-10-14,50000,50300,49850,50000,11130635,20191014,850.0,0.01729,2067.39990234375,0.01115
2161,2019-10-15,49900,50200,49900,50100,6058105,20191015,100.0,0.002,2068.169921875,0.00037
2162,2019-10-16,50700,50900,50400,50700,9136282,20191016,600.0,0.01198,2082.830078125,0.007090000000000001
2163,2019-10-17,50500,50600,50100,50500,6701380,20191017,-200.0,-0.00394,2077.93994140625,-0.00235
2164,2019-10-18,50300,50900,49650,49900,8483106,20191018,-600.0,-0.01188,2060.68994140625,-0.0083
2165,2019-10-21,49900,50400,49800,50300,4406531,20191021,400.0,0.008020000000000001,2064.840087890625,0.00201
2166,2019-10-22,50800,51500,50700,51200,10898729,20191022,900.0,0.01789,2088.860107421875,0.01163
2167,2019-10-23,51300,51500,50800,51200,8663880,20191023,0.0,0.0,2080.6201171875,-0.00394
2168,2019-10-24,52500,52500,50500,50700,21185785,20191024,-500.0,-0.009770000000000001,2085.659912109375,0.00242
2169,2019-10-25,50800,51200,50500,50900,7879897,20191025,200.0,0.00394,2087.889892578125,0.00107
2170,2019-10-28,50700,51500,50700,51300,6431522,20191028,400.0,0.007859999999999999,2093.60009765625,0.0027300000000000002
2171,2019-10-29,51400,51700,50800,51100,7581629,20191029,-200.0,-0.0039,2092.68994140625,-0.00043
2172,2019-10-30,50700,50800,50200,50400,8959435,20191030,-700.0,-0.0137,2080.27001953125,-0.0059299999999999995
2173,2019-10-31,51000,51400,50300,50400,10304777,20191031,0.0,0.0,2083.47998046875,0.0015400000000000001
2174,2019-11-01,50600,51200,50400,51200,8467846,20191101,800.0,0.01587,2100.199951171875,0.008029999999999999
2175,2019-11-04,51700,52300,51400,52300,13012411,20191104,1100.0,0.021480000000000003,2130.239990234375,0.0143
2176,2019-11-05,52400,52700,52100,52700,10581034,20191105,400.0,0.00765,2142.639892578125,0.0058200000000000005
2177,2019-11-06,52900,53500,52700,53300,14361133,20191106,600.0,0.01139,2144.14990234375,0.0007
2178,2019-11-07,53400,53400,52400,52900,9257116,20191107,-400.0,-0.0075,2144.2900390625,7e-05
2179,2019-11-08,53200,53300,52000,52100,11603290,20191108,-800.0,-0.015119999999999998,2137.22998046875,-0.00329
2180,2019-11-11,52200,52200,51400,51600,8185952,20191111,-500.0,-0.0096,2124.090087890625,-0.00615
2181,2019-11-12,51800,52600,51600,52600,6576148,20191112,1000.0,0.01938,2140.919921875,0.00792
2182,2019-11-13,52500,52500,52000,52500,6225196,20191113,-100.0,-0.0019,2122.449951171875,-0.00863
2183,2019-11-14,51900,52800,51900,52800,12010018,20191114,300.0,0.00571,2139.22998046875,0.007909999999999999
2184,2019-11-15,52900,53700,52600,53700,9703360,20191115,900.0,0.01705,2162.179931640625,0.01073
2185,2019-11-18,53600,53800,53200,53500,7746554,20191118,-200.0,-0.00372,2160.68994140625,-0.0006900000000000001
2186,2019-11-19,53200,53500,52700,53500,8907177,20191119,0.0,0.0,2153.239990234375,-0.00345
2187,2019-11-20,53400,53400,52000,52000,12560070,20191120,-1500.0,-0.02804,2125.320068359375,-0.012969999999999999
2188,2019-11-21,51600,52100,50600,51000,14298646,20191121,-1000.0,-0.01923,2096.60009765625,-0.01351
2189,2019-11-22,51000,51600,50900,51600,8478310,20191122,600.0,0.01176,2101.9599609375,0.00256
2190,2019-11-25,52200,52600,51700,51800,9050625,20191125,200.0,0.0038799999999999998,2123.5,0.01025
2191,2019-11-26,51900,52900,51800,51800,27372226,20191126,0.0,0.0,2121.35009765625,-0.00101
2192,2019-11-27,51800,52300,51600,52200,7546261,20191127,400.0,0.00772,2127.85009765625,0.0030600000000000002
2193,2019-11-28,51900,52100,51300,51300,6833885,20191128,-900.0,-0.017240000000000002,2118.60009765625,-0.00435
2194,2019-11-29,51200,51400,50200,50300,11179334,20191129,-1000.0,-0.01949,2087.9599609375,-0.014459999999999999
2195,2019-12-02,50900,51300,50400,50400,18877252,20191202,100.0,0.00199,2091.919921875,0.0019
2196,2019-12-03,49800,50300,49500,49900,12059812,20191203,-500.0,-0.00992,2084.070068359375,-0.00375
2197,2019-12-04,49600,49850,49000,49450,13246549,20191204,-450.0,-0.00902,2068.889892578125,-0.00728
2198,2019-12-05,50200,50400,49500,49500,10449715,20191205,50.0,0.00101,2060.739990234375,-0.00394
2199,2019-12-06,50100,50900,49950,50400,11414563,20191206,900.0,0.01818,2081.85009765625,0.01024
2200,2019-12-09,50900,51400,50700,51200,8470627,20191209,800.0,0.01587,2088.64990234375,0.0032700000000000003
2201,2019-12-10,51000,51600,50700,51500,6882771,20191210,300.0,0.00586,2098.0,0.00448
2202,2019-12-11,51500,52200,51400,51900,11379521,20191211,400.0,0.00777,2105.6201171875,0.0036299999999999995
2203,2019-12-12,53000,53300,52700,53300,29178697,20191212,1400.0,0.026969999999999997,2137.35009765625,0.015069999999999998
2204,2019-12-13,54500,54800,53900,54700,18120261,20191213,1400.0,0.026269999999999998,2170.25,0.015390000000000001
2205,2019-12-16,54500,54900,54300,54700,11512405,20191216,0.0,0.0,2168.14990234375,-0.0009699999999999999
2206,2019-12-17,55800,56700,55400,56700,19358433,20191217,2000.0,0.03656,2195.679931640625,0.0127
2207,2019-12-18,56700,57200,56000,56300,15558208,20191218,-400.0,-0.00705,2194.760009765625,-0.00042
2208,2019-12-19,57000,57300,55500,56000,14180520,20191219,-300.0,-0.00533,2196.56005859375,0.00082
2209,2019-12-20,56100,56500,55600,56000,12095519,20191220,0.0,0.0,2204.179931640625,0.0034700000000000004
2210,2019-12-23,56100,56400,55100,55500,9839252,20191223,-500.0,-0.00893,2203.7099609375,-0.00021
2211,2019-12-24,55600,55700,54800,55000,11868463,20191224,-500.0,-0.009009999999999999,2190.080078125,-0.00618
2212,2019-12-26,54700,55400,54400,55400,9645034,20191226,400.0,0.00727,2197.929931640625,0.00358
2213,2019-12-27,55700,56900,55500,56500,12313056,20191227,1100.0,0.01986,2204.2099609375,0.00286
2214,2019-12-30,56200,56600,55700,55800,8356767,20191230,-700.0,-0.01239,2197.669921875,-0.00297
2215,2020-01-02,55500,56000,55000,55200,12993228,20200102,-600.0,-0.01075,2175.169921875,-0.01024
2216,2020-01-03,56000,56600,54900,55500,15422255,20200103,300.0,0.00543,2176.4599609375,0.00059
2217,2020-01-06,54900,55600,54600,55500,10278951,20200106,0.0,0.0,2155.070068359375,-0.00983
2218,2020-01-07,55700,56400,55600,55800,10009778,20200107,300.0,0.00541,2175.5400390625,0.0095
2219,2020-01-08,56200,57400,55900,56800,23501171,20200108,1000.0,0.01792,2151.31005859375,-0.01114
2220,2020-01-09,58400,58600,57400,58600,24102579,20200109,1800.0,0.031689999999999996,2186.449951171875,0.01633
2221,2020-01-10,58800,59700,58300,59500,16000170,20200110,900.0,0.015359999999999999,2206.389892578125,0.00912
2222,2020-01-13,59600,60000,59100,60000,11359139,20200113,500.0,0.0084,2229.260009765625,0.01037
2223,2020-01-14,60400,61000,59900,60000,16906295,20200114,0.0,0.0,2238.8798828125,0.00432
2224,2020-01-15,59500,59600,58900,59000,14300928,20200115,-1000.0,-0.016669999999999997,2230.97998046875,-0.0035299999999999997
2225,2020-01-16,59100,60700,59000,60700,14381774,20200116,1700.0,0.028810000000000002,2248.050048828125,0.00765
2226,2020-01-17,61900,62000,61000,61300,16025661,20200117,600.0,0.00988,2250.570068359375,0.00112
2227,2020-01-20,62000,62800,61700,62400,12528855,20200120,1100.0,0.01794,2262.639892578125,0.00536
2228,2020-01-21,62000,62400,61200,61400,11142693,20200121,-1000.0,-0.016030000000000003,2239.68994140625,-0.01014
2229,2020-01-22,60500,62600,60400,62300,15339565,20200122,900.0,0.01466,2267.25,0.01231
2230,2020-01-23,61800,61800,60700,60800,14916555,20200123,-1500.0,-0.02408,2246.1298828125,-0.00932
2231,2020-01-28,59400,59400,58300,58800,23664541,20200128,-2000.0,-0.032889999999999996,2176.719970703125,-0.0309
2232,2020-01-29,59100,59700,58800,59100,16446102,20200129,300.0,0.0051,2185.280029296875,0.0039299999999999995
2233,2020-01-30,58800,58800,56800,57200,20821939,20200130,-1900.0,-0.03215,2148.0,-0.01706
2234,2020-01-31,57800,58400,56400,56400,19749457,20200131,-800.0,-0.01399,2119.010009765625,-0.0135
2235,2020-02-03,55500,57400,55200,57200,23995260,20200203,800.0,0.014180000000000002,2118.8798828125,-5.9999999999999995e-05
2236,2020-02-04,57100,59000,56800,58900,21800192,20200204,1700.0,0.02972,2157.89990234375,0.01842
2237,2020-02-05,60000,60200,58900,59500,19278165,20200205,600.0,0.010190000000000001,2165.6298828125,0.00358
2238,2020-02-06,60100,61100,59700,61100,14727159,20200206,1600.0,0.026889999999999997,2227.93994140625,0.02877
2239,2020-02-07,61100,61200,59700,60400,16402493,20200207,-700.0,-0.01146,2211.949951171875,-0.00718
2240,2020-02-10,59200,59800,59100,59700,13107121,20200210,-700.0,-0.011590000000000001,2201.070068359375,-0.00492
2241,2020-02-11,59800,60700,59700,59900,11071231,20200211,200.0,0.00335,2223.1201171875,0.010020000000000001
2242,2020-02-12,60300,60700,59700,60500,12904207,20200212,600.0,0.010020000000000001,2238.3798828125,0.00686
2243,2020-02-13,61200,61600,60500,60700,18449775,20200213,200.0,0.00331,2232.9599609375,-0.00242
2244,2020-02-14,60900,61900,60200,61800,13276067,20200214,1100.0,0.018119999999999997,2243.590087890625,0.00476
2245,2020-02-17,61600,62000,61200,61500,8740596,20200217,-300.0,-0.00485,2242.169921875,-0.00063
2246,2020-02-18,60800,60900,59700,59800,16674266,20200218,-1700.0,-0.027639999999999998,2208.8798828125,-0.01485
2247,2020-02-19,59800,60400,59400,60200,12951496,20200219,400.0,0.006690000000000001,2210.340087890625,0.00066
2248,2020-02-20,60700,61300,59600,60000,14591924,20200220,-200.0,-0.0033200000000000005,2195.5,-0.00671
2249,2020-02-21,58800,59800,58500,59200,13777393,20200221,-800.0,-0.013330000000000002,2162.840087890625,-0.01488
2250,2020-02-24,57400,58100,56800,56800,25627537,20200224,-2400.0,-0.04054,2079.0400390625,-0.03875
2251,2020-02-25,56200,58000,56200,57900,23885408,20200225,1100.0,0.01937,2103.610107421875,0.01182
2252,2020-02-26,56000,57000,56000,56500,25483102,20200226,-1400.0,-0.02418,2076.77001953125,-0.012759999999999999
2253,2020-02-27,56300,56900,55500,55900,23209541,20200227,-600.0,-0.010620000000000001,2054.889892578125,-0.01054
2254,2020-02-28,55000,55500,54200,54200,30054227,20200228,-1700.0,-0.030410000000000003,1987.010009765625,-0.033030000000000004
2255,2020-03-02,54300,55500,53600,55000,30403412,20200302,800.0,0.014759999999999999,2002.510009765625,0.0078
2256,2020-03-03,56700,56900,55100,55400,30330295,20200303,400.0,0.00727,2014.1500244140625,0.00581
2257,2020-03-04,54800,57600,54600,57400,24765728,20200304,2000.0,0.0361,2059.330078125,0.022430000000000002
2258,2020-03-05,57600,58000,56700,57800,21698990,20200305,400.0,0.0069700000000000005,2085.260009765625,0.01259
2259,2020-03-06,56500,57200,56200,56500,18716656,20200306,-1300.0,-0.02249,2040.219970703125,-0.0216
2260,2020-03-09,54700,55000,53600,54200,30261485,20200309,-2300.0,-0.04071,1954.77001953125,-0.04188
2261,2020-03-10,53800,54900,53700,54600,32106554,20200310,400.0,0.007379999999999999,1962.9300537109373,0.00417
2262,2020-03-11,54300,54400,52000,52100,45707281,20200311,-2500.0,-0.04579,1908.27001953125,-0.02785
2263,2020-03-12,51000,51900,49300,50800,48149999,20200312,-1300.0,-0.02495,1834.3299560546875,-0.03875
2264,2020-03-13,47450,51600,46850,49950,59462933,20200313,-850.0,-0.016730000000000002,1771.43994140625,-0.03429
2265,2020-03-16,50100,50900,48800,48900,33339821,20200316,-1050.0,-0.02102,1714.8599853515625,-0.031939999999999996
2266,2020-03-17,46900,49650,46700,47300,51218151,20200317,-1600.0,-0.03272,1672.43994140625,-0.02474
2267,2020-03-18,47750,48350,45600,45600,40152623,20200318,-1700.0,-0.03594,1591.199951171875,-0.04858
2268,2020-03-19,46400,46650,42300,42950,56925513,20200319,-2650.0,-0.05811,1457.6400146484375,-0.08394
2269,2020-03-20,44150,45500,43550,45400,49730008,20200320,2450.0,0.05704,1566.1500244140625,0.07443999999999999
2270,2020-03-23,42600,43550,42400,42500,41701626,20200323,-2900.0,-0.06387999999999999,1482.4599609375,-0.053439999999999994
2271,2020-03-24,43850,46950,43050,46950,49801908,20200324,4450.0,0.10471,1609.969970703125,0.08601
2272,2020-03-25,48950,49600,47150,48650,52735922,20200325,1700.0,0.03621,1704.760009765625,0.058879999999999995
2273,2020-03-26,49000,49300,47700,47800,42185129,20200326,-850.0,-0.01747,1686.239990234375,-0.01086
2274,2020-03-27,49600,49700,46850,48300,39896178,20200327,500.0,0.010459999999999999,1717.72998046875,0.01867
2275,2020-03-30,47050,48350,46550,47850,26797395,20200330,-450.0,-0.00932,1717.1199951171875,-0.00036
2276,2020-03-31,48000,48500,47150,47750,30654261,20200331,-100.0,-0.00209,1754.6400146484375,0.02185
2277,2020-04-01,47450,47900,45800,45800,27259532,20200401,-1950.0,-0.040839999999999994,1685.4599609375,-0.03943
2278,2020-04-02,46200,46850,45350,46800,21621076,20200402,1000.0,0.021830000000000002,1724.8599853515625,0.02338
2279,2020-04-03,47400,47600,46550,47000,22784682,20200403,200.0,0.00427,1725.43994140625,0.00033999999999999997
2280,2020-04-06,47500,48800,47250,48700,23395726,20200406,1700.0,0.03617,1791.8800048828125,0.03851
2281,2020-04-07,49650,50200,49000,49600,31524034,20200407,900.0,0.01848,1823.5999755859373,0.0177
2282,2020-04-08,49600,49750,48600,48600,25010314,20200408,-1000.0,-0.02016,1807.1400146484373,-0.00903
2283,2020-04-09,49750,49800,48700,49100,22628058,20200409,500.0,0.01029,1836.2099609375,0.01609
2284,2020-04-10,48950,49250,48650,49250,17839111,20200410,150.0,0.00305,1860.699951171875,0.013340000000000001
2285,2020-04-13,48650,48900,48300,48300,14431800,20200413,-950.0,-0.01929,1825.760009765625,-0.01878
2286,2020-04-14,48800,49200,48300,49000,14206216,20200414,700.0,0.014490000000000001,1857.0799560546875,0.01715
2287,2020-04-16,49350,49350,48550,49000,23349760,20200416,0.0,0.0,1857.0699462890625,-1e-05
2288,2020-04-17,50800,52000,50300,51400,32041675,20200417,2400.0,0.04898,1914.530029296875,0.03094
2289,2020-04-20,51400,51400,50000,50100,21866354,20200420,-1300.0,-0.02529,1898.3599853515625,-0.00845
2290,2020-04-21,49400,49700,48700,49250,27407543,20200421,-850.0,-0.01697,1879.3800048828125,-0.01
2291,2020-04-22,48700,50000,48350,49850,18613864,20200422,600.0,0.01218,1896.1500244140625,0.00892
2292,2020-04-23,50200,50300,49500,49850,18754442,20200423,0.0,0.0,1914.72998046875,0.0098
2293,2020-04-24,49650,49750,49000,49350,15618347,20200424,-500.0,-0.010029999999999999,1889.010009765625,-0.013430000000000001
2294,2020-04-27,49350,50000,49100,49850,14049471,20200427,500.0,0.01013,1922.77001953125,0.01787
2295,2020-04-28,49850,50100,49300,50100,16095399,20200428,250.0,0.00502,1934.0899658203125,0.00589
2296,2020-04-29,49900,50500,49600,50000,15604533,20200429,-100.0,-0.002,1947.56005859375,0.006959999999999999
2297,2020-05-04,48900,49100,48500,48500,26083749,20200504,-1500.0,-0.03,1895.3699951171875,-0.0268
2298,2020-05-06,49000,49200,48500,49200,18070225,20200506,700.0,0.014430000000000002,1928.760009765625,0.01762
2299,2020-05-07,49200,49300,48700,48800,13884411,20200507,-400.0,-0.00813,1928.6099853515625,-8e-05
2300,2020-05-08,49100,49350,48800,48800,15319700,20200508,0.0,0.0,1945.8199462890625,0.00892
2301,2020-05-11,48900,49250,48300,48400,16357743,20200511,-400.0,-0.0082,1935.4000244140625,-0.00536
2302,2020-05-12,48400,48500,47550,47900,23433590,20200512,-500.0,-0.010329999999999999,1922.1700439453125,-0.006840000000000001
2303,2020-05-13,47250,48550,47200,48550,20223277,20200513,650.0,0.013569999999999999,1940.4200439453125,0.00949
2304,2020-05-14,47750,48100,47650,48000,19305974,20200514,-550.0,-0.01133,1924.9599609375,-0.00797
2305,2020-05-15,48400,48450,47700,47850,18463118,20200515,-150.0,-0.00313,1927.280029296875,0.00121
